datetime,open,high,low,close,volume
2026-08-20T20:18:00Z,29181.6,29186.0,29181.1,29185.3,160
2026-08-20T20:19:00Z,29185.5,29188.1,29183.9,29187.1,148
2026-08-20T20:20:00Z,29187.0,29190.0,29186.9,29189.2,164
2026-08-20T20:21:00Z,29189.4,29189.9,29187.2,29188.7,150
2026-08-20T20:22:00Z,29188.6,29196.8,29188.6,29194.9,161
2026-08-20T20:23:00Z,29195.6,29200.1,29195.6,29199.8,163
2026-08-20T20:24:00Z,29199.6,29202.3,29197.7,29202.1,128
2026-08-20T20:25:00Z,29202.2,29206.2,29202.0,29205.7,140
2026-08-20T20:26:00Z,29205.6,29205.6,29200.7,29204.4,131
2026-08-20T20:27:00Z,29204.1,29204.1,29197.5,29201.3,162
2026-08-20T20:28:00Z,29201.3,29202.2,29200.2,29202.0,147
2026-08-20T20:29:00Z,29201.9,29204.2,29200.3,29200.9,137
2026-08-20T20:30:00Z,29200.2,29205.6,29198.2,29202.3,169
2026-08-20T20:31:00Z,29203.2,29203.5,29200.5,29200.7,145
2026-08-20T20:32:00Z,29201.0,29205.0,29199.5,29202.7,161
2026-08-20T20:33:00Z,29202.5,29209.9,29202.5,29207.7,165
2026-08-20T20:34:00Z,29207.8,29209.4,29207.1,29209.3,153
2026-08-20T20:35:00Z,29209.2,29215.1,29209.2,29214.9,145
2026-08-20T20:36:00Z,29214.3,29216.7,29212.8,29213.0,156
2026-08-20T20:37:00Z,29213.1,29221.8,29212.9,29219.3,174
2026-08-20T20:38:00Z,29219.7,29222.0,29218.7,29219.6,148
2026-08-20T20:39:00Z,29219.5,29219.5,29215.6,29215.9,129
2026-08-20T20:40:00Z,29215.8,29217.4,29214.7,29216.3,136
2026-08-20T20:41:00Z,29216.2,29216.8,29212.6,29213.4,163
2026-08-20T20:42:00Z,29212.9,29213.9,29211.4,29213.5,130
2026-08-20T20:43:00Z,29213.6,29217.7,29213.4,29217.0,124
2026-08-20T20:44:00Z,29216.6,29217.9,29215.6,29215.8,129
2026-08-20T20:45:00Z,29215.4,29218.4,29214.7,29214.7,110
2026-08-20T20:46:00Z,29214.6,29215.9,29213.7,29215.0,130
2026-08-20T20:47:00Z,29214.9,29217.8,29213.6,29217.2,133
2026-08-20T20:48:00Z,29216.9,29218.3,29215.7,29216.7,129
2026-08-20T20:49:00Z,29216.5,29217.4,29215.5,29217.1,119
2026-08-20T20:50:00Z,29218.5,29218.5,29215.5,29216.1,123
2026-08-20T20:51:00Z,29215.8,29216.2,29208.9,29212.9,152
2026-08-20T20:52:00Z,29213.2,29217.3,29212.7,29217.3,135
2026-08-20T20:53:00Z,29216.8,29218.4,29214.9,29217.1,112
2026-08-20T20:54:00Z,29217.2,29218.1,29215.3,29217.4,139
2026-08-20T20:55:00Z,29217.3,29220.6,29217.3,29219.7,156
2026-08-20T20:56:00Z,29219.5,29223.3,29218.9,29221.4,159
2026-08-20T20:57:00Z,29221.3,29222.0,29219.7,29220.4,139
2026-08-20T20:58:00Z,29221.1,29221.5,29218.9,29218.9,134
2026-08-20T22:00:00Z,29255.8,29260.4,29237.3,29237.3,207
2026-08-20T22:01:00Z,29237.0,29238.8,29225.3,29229.5,218
2026-08-20T22:02:00Z,29229.4,29231.5,29213.0,29217.5,199
2026-08-20T22:03:00Z,29217.3,29218.1,29199.4,29203.3,210
2026-08-20T22:04:00Z,29203.5,29204.7,29193.6,29193.9,203
2026-08-20T22:05:00Z,29193.8,29199.5,29187.8,29196.5,204
2026-08-20T22:06:00Z,29196.6,29203.0,29189.1,29195.9,178
2026-08-20T22:07:00Z,29196.9,29203.0,29194.1,29196.9,168
2026-08-20T22:08:00Z,29197.0,29199.8,29196.6,29199.5,162
2026-08-20T22:09:00Z,29199.3,29202.9,29197.5,29201.6,136
2026-08-20T22:10:00Z,29201.1,29202.8,29196.4,29201.5,142
2026-08-20T22:11:00Z,29202.7,29202.8,29192.8,29198.1,184
2026-08-20T22:12:00Z,29197.9,29199.6,29195.3,29196.7,131
2026-08-20T22:13:00Z,29196.8,29196.8,29191.0,29191.0,136
2026-08-20T22:14:00Z,29190.7,29193.1,29190.2,29191.5,164
2026-08-20T22:15:00Z,29192.2,29198.2,29191.2,29197.4,157
2026-08-20T22:16:00Z,29197.9,29200.2,29196.4,29198.3,104
2026-08-20T22:17:00Z,29197.6,29203.3,29197.2,29203.3,131
2026-08-20T22:18:00Z,29202.9,29204.0,29201.6,29201.8,135
2026-08-20T22:19:00Z,29201.6,29202.8,29197.6,29198.1,117
2026-08-20T22:20:00Z,29197.1,29200.1,29196.1,29197.5,125
2026-08-20T22:21:00Z,29197.7,29200.3,29194.8,29200.1,156
2026-08-20T22:22:00Z,29200.6,29200.8,29197.1,29197.8,113
2026-08-20T22:23:00Z,29198.0,29199.8,29197.9,29198.6,82
2026-08-20T22:24:00Z,29198.8,29199.3,29195.4,29196.7,83
