date,orb_hi,orb_lo,orb_range,trend_blocked_why,blocked_why,vol_rejects,trend_blocked,blocked,vol_best_ratio,max_locked_R,be,trail,no_trade_why,no_trade,log,config
2024-08-25,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-08-26,41411.45,41180.85,230.6,,"KillSwitch already active (now=17:46, kill=16:31).",2401.0,,9.0,0.999650471862985,,,,,,2024,orb25
2024-08-27,41292.65,41084.85,207.8,,,,,,,,,,,,2024,orb25
2024-08-28,41361.75,41169.15,192.6,,"KillSwitch already active (now=17:15, kill=16:31).",19775.0,,17.0,0.9993293091884642,,,,,,2024,orb25
2024-08-29,41409.25,41077.35,331.9,,"KillSwitch already active (now=16:51, kill=16:31).",9930.0,,5.0,1.0,,,,,,2024,orb25
2024-08-30,41503.45,41318.95,184.5,,existing open bot position found: ORBV_US30.cash_20240830 vo,12029.0,,14.0,1.0,,,,,,2024,orb25
2024-08-31,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
2024-09-01,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-09-02,41525.05,41450.25,74.8,Bearish trend blocks LONG,"KillSwitch already active (now=16:34, kill=16:31).",949.0,9.0,4.0,0.9953917050691244,,,,,,2024,orb25
2024-09-03,41517.35,41043.35,474.0,,"KillSwitch already active (now=18:01, kill=16:31).",9170.0,,28.0,0.9996324880558617,,,,,,2024,orb25
2024-09-04,41081.25,40818.75,262.5,,,2046.0,,,0.8734177215189873,,,,,,2024,orb25
2024-09-05,41088.95,40825.95,263.0,,"KillSwitch already active (now=18:01, kill=16:31).",18934.0,,26.0,0.99967958987504,,,,,,2024,orb25
2024-09-06,41012.05,40579.75,432.3,,"KillSwitch already active (now=19:31, kill=16:31).",24290.0,,6.0,0.9996836444163238,,1.0,,,,2024,orb25
2024-09-07,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
2024-09-08,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-09-09,40803.65,40502.15,301.5,,"KillSwitch already active (now=16:35, kill=16:31).",12325.0,,23.0,0.9984871406959154,,,,,,2024,orb25
2024-09-10,40929.75,40547.75,382.0,,,3804.0,,,0.9848005066497783,,,,,,2024,orb25
2024-09-11,40652.65,40011.15,641.5,,_noTradeToday=true (range/day filter).,9621.0,,16.0,0.9944751381215469,,,,ORB range 641.5 pips >= max 500. Standing down.,1.0,2024,orb25
2024-09-12,41016.45,40656.85,359.6,,"KillSwitch already active (now=17:31, kill=16:31).",8386.0,,38.0,0.9996297667530544,,,,,,2024,orb25
2024-09-13,41420.05,41105.35,314.7,,"KillSwitch already active (now=19:55, kill=16:31).",7790.0,,2.0,0.9992810927390368,,,,,,2024,orb25
2024-09-14,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
2024-09-15,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-09-16,41742.35,41392.65,349.7,,,,,,,,,,,,2024,orb25
2024-09-17,41838.05,41639.85,198.2,"Neutral trend, policy=BlockAll","KillSwitch already active (now=17:46, kill=16:31).",13794.0,9.0,24.0,1.0,,,,,,2024,orb25
2024-09-18,41677.95,41477.85,200.1,,"KillSwitch already active (now=18:01, kill=16:31).",6183.0,,5.0,0.9973443493655947,,,,,,2024,orb25
2024-09-19,42111.65,41831.65,280.0,,"KillSwitch already active (now=17:47, kill=16:31).",1527.0,,3.0,0.9986565158978952,,,,,,2024,orb25
2024-09-20,42087.25,41860.85,226.4,,"KillSwitch already active (now=17:18, kill=16:31).",4443.0,,5.0,0.997624703087886,,,,,,2024,orb25
2024-09-21,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
2024-09-22,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-09-23,42173.45,42000.75,172.7,,,,,,,,,,,,2024,orb25
2024-09-24,42244.25,42078.05,166.2,,"KillSwitch already active (now=18:31, kill=16:31).",928.0,,2.0,0.9990205680705192,,,,,,2024,orb25
2024-09-25,42305.55,42008.55,297.0,,"KillSwitch already active (now=16:47, kill=16:31).",17411.0,,26.0,0.9995953055443141,,,,,,2024,orb25
2024-09-26,42198.35,42028.35,170.0,,"KillSwitch already active (now=18:16, kill=16:31).",1260.0,,20.0,0.9965122072745392,,,,,,2024,orb25
2024-09-27,42553.75,42135.45,418.3,,existing open bot position found: ORBV_US30.cash_20240927 vo,2714.0,,2.0,0.9996170049789352,,,,,,2024,orb25
2024-09-28,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
2024-09-29,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-09-30,42309.05,42056.15,252.9,,"KillSwitch already active (now=18:20, kill=16:31).",2088.0,,7.0,0.9994086339444116,,,,,,2024,orb25
2024-10-01,42284.85,41934.85,350.0,,"KillSwitch already active (now=18:33, kill=16:31).",2904.0,,1.0,0.99644128113879,,,,,,2024,orb25
2024-10-02,42211.15,41978.15,233.0,,"KillSwitch already active (now=18:01, kill=16:31).",6903.0,,24.0,1.0,,,,,,2024,orb25
2024-10-03,42141.55,41837.95,303.6,,,,,,,,,,,,2024,orb25
2024-10-04,42332.25,41963.35,368.9,,"KillSwitch already active (now=19:49, kill=16:31).",1041.0,,4.0,0.9978118161925602,,,,,,2024,orb25
2024-10-05,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
2024-10-06,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-10-07,42287.75,42115.75,172.0,,existing open bot position found: ORBV_US30.cash_20241007 vo,12754.0,,44.0,1.0,1.0,1.0,1.0,,,2024,orb25
2024-10-08,42084.15,41867.25,216.9,,"KillSwitch already active (now=18:40, kill=16:31).",1643.0,,13.0,0.9993510707332901,,,,,,2024,orb25
2024-10-09,42301.05,41962.45,338.6,,"KillSwitch already active (now=16:55, kill=16:31).",14071.0,,31.0,1.0,,,,,,2024,orb25
2024-10-10,42513.45,42355.25,158.2,,"KillSwitch already active (now=17:10, kill=16:31).",2917.0,,7.0,1.0,,,,,,2024,orb25
2024-10-11,42791.95,42393.75,398.2,,"KillSwitch already active (now=17:46, kill=16:31).",7816.0,,20.0,0.9994416527079844,,,,,,2024,orb25
2024-10-12,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
2024-10-13,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-10-14,42908.65,42717.55,191.1,,existing open bot position found: ORBV_US30.cash_20241014 vo,10497.0,,53.0,1.0,2.0,1.0,2.0,,,2024,orb25
2024-10-15,43173.35,42753.05,420.3,,"KillSwitch already active (now=19:05, kill=16:31).",3106.0,,26.0,1.0,,,,,,2024,orb25
2024-10-16,42957.65,42687.15,270.5,,"KillSwitch already active (now=16:39, kill=16:31).",8977.0,,33.0,0.999383096853794,,,,,,2024,orb25
2024-10-17,43282.65,43048.75,233.9,,"KillSwitch already active (now=17:43, kill=16:31).",644.0,,2.0,0.9944064636420137,,,,,,2024,orb25
2024-10-18,43307.05,43035.65,271.4,,"KillSwitch already active (now=16:56, kill=16:31).",748.0,,3.0,0.9968051118210862,,,,,,2024,orb25
2024-10-19,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
2024-10-20,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-10-21,43311.95,43107.65,204.3,,existing open bot position found: ORBV_US30.cash_20241021 vo,16212.0,,37.0,0.9990205680705192,1.0,1.0,1.0,,,2024,orb25
2024-10-22,42855.35,42714.25,141.1,"Neutral trend, policy=BlockAll",existing open bot position found: ORBV_US30.cash_20241022 vo,9704.0,5.0,23.0,1.0,3.0,1.0,3.0,,,2024,orb25
2024-10-23,42818.55,42621.05,197.5,,existing open bot position found: ORBV_US30.cash_20241023 vo,15679.0,,34.0,0.99932478055368,,1.0,,,,2024,orb25
2024-10-24,42517.35,42347.56,169.8,,existing open bot position found: ORBV_US30.cash_20241024 vo,7355.0,,6.0,0.9996125532739247,,,,,,2024,orb25
2024-10-25,42604.06,42404.76,199.3,"Neutral trend, policy=BlockAll","KillSwitch already active (now=17:01, kill=16:31).",15297.0,26.0,18.0,0.9995746490854955,,,,,,2024,orb25
2024-10-26,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
2024-10-27,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-10-28,42473.26,42202.76,270.5,,,496.0,,,0.9929078014184397,,,,,,2024,orb25
2024-10-29,42498.66,42168.66,330.0,,,,,,,,,,,,2024,orb25
2024-10-30,42438.76,42117.36,321.4,,"ClosePositionsTime already reached (now=22:07, close=20:50).",825.0,,1.0,0.9904761904761905,,,,,,2024,orb25
2024-10-31,42008.56,41825.76,182.8,,"KillSwitch already active (now=20:00, kill=16:31).",7254.0,,21.0,0.9993792675356922,,,,,,2024,orb25
2024-11-01,42294.96,41811.06,483.9,,,1529.0,,,0.9683794466403162,,,,,,2024,orb25
2024-11-02,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
2024-11-03,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-11-04,42130.36,41951.56,178.8,"Neutral trend, policy=BlockAll","KillSwitch already active (now=16:44, kill=16:31).",19474.0,75.0,21.0,0.9993593850096093,,,,,,2024,orb25
2024-11-05,41894.08,41804.88,89.2,"Neutral trend, policy=BlockAll","KillSwitch already active (now=17:31, kill=16:31).",20705.0,104.0,24.0,1.0,,,,,,2024,orb25
2024-11-06,43643.68,43076.88,566.8,,_noTradeToday=true (range/day filter).,9872.0,,21.0,1.0,,,,ORB range 566.8 pips >= max 500. Standing down.,1.0,2024,orb25
2024-11-07,43857.92,43702.92,155.0,,existing open bot position found: ORBV_US30.cash_20241107 vo,1676.0,,4.0,0.9989665862900448,,,,,,2024,orb25
2024-11-08,43828.26,43703.46,124.8,,"KillSwitch already active (now=17:58, kill=16:31).",18305.0,,20.0,1.0,,,,,,2024,orb25
2024-11-09,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
2024-11-10,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-11-11,44222.16,44080.16,142.0,"Neutral trend, policy=BlockAll",existing open bot position found: ORBV_US30.cash_20241111 vo,16166.0,503.0,28.0,1.0,,,,,,2024,orb25
2024-11-12,44386.06,44201.06,185.0,,MaxTradesPerDay reached (1/1).,17466.0,,34.0,0.9991158267020337,,,,,,2024,orb25
2024-11-13,44037.56,43761.56,276.0,,"KillSwitch already active (now=16:42, kill=16:31).",10973.0,,10.0,0.9981343283582089,,,,,,2024,orb25
2024-11-14,44114.36,43976.96,137.4,"Neutral trend, policy=BlockAll","KillSwitch already active (now=16:45, kill=16:31).",25655.0,77.0,35.0,0.9997127262280953,,,,,,2024,orb25
2024-11-15,43656.76,43476.96,179.8,,"KillSwitch already active (now=17:51, kill=16:31).",22967.0,,15.0,0.999666777740753,,,,,,2024,orb25
2024-11-16,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
2024-11-17,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-11-18,43400.86,43248.86,152.0,"Neutral trend, policy=BlockAll","KillSwitch already active (now=16:39, kill=16:31).",8461.0,104.0,8.0,0.999666777740753,,,,,,2024,orb25
2024-11-19,43469.16,42849.66,619.5,,,,,,,,,,ORB range 619.5 pips >= max 500. Standing down.,1.0,2024,orb25
2024-11-20,43428.36,43249.26,179.1,,existing open bot position found: ORBV_US30.cash_20241120 vo,23649.0,,20.0,0.9997835966241073,2.0,1.0,2.0,,,2024,orb25
2024-11-21,43619.96,43252.96,367.0,,"KillSwitch already active (now=17:29, kill=16:31).",19365.0,,27.0,0.9986772486772487,,,,,,2024,orb25
2024-11-22,43941.66,43706.56,235.1,,existing open bot position found: ORBV_US30.cash_20241122 vo,26764.0,,25.0,0.9996599795987758,1.0,1.0,1.0,,,2024,orb25
2024-11-23,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
2024-11-24,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-11-25,44702.66,44521.06,181.6,"Neutral trend, policy=BlockAll","KillSwitch already active (now=17:45, kill=16:31).",11147.0,472.0,12.0,0.9997222993612884,,,,,,2024,orb25
2024-11-26,44812.56,44531.46,281.1,,existing open bot position found: ORBV_US30.cash_20241126 vo,10218.0,,17.0,0.9984717269485481,,,,,,2024,orb25
2024-11-27,44936.46,44786.06,150.4,"Neutral trend, policy=BlockAll","KillSwitch already active (now=18:28, kill=16:31).",12093.0,440.0,27.0,1.0,,,,,,2024,orb25
2024-11-28,44802.96,44728.06,74.9,,existing open bot position found: ORBV_US30.cash_20241128 vo,2199.0,,31.0,0.9990205680705192,,,,,,2024,orb25
2024-11-29,44913.46,44762.26,151.2,,"KillSwitch already active (now=16:43, kill=16:31).",6338.0,,6.0,0.9976905311778291,,,,,,2024,orb25
2024-11-30,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
2024-12-01,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-12-02,44974.06,44830.06,144.0,,MaxTradesPerDay reached (1/1).,17927.0,,33.0,1.0,,,,,,2024,orb25
2024-12-03,44834.76,44735.55,99.2,,MaxTradesPerDay reached (1/1).,14874.0,,24.0,1.0,,,,,,2024,orb25
2024-12-04,44934.66,44771.36,163.3,,existing open bot position found: ORBV_US30.cash_20241204 vo,8906.0,,29.0,0.9989258861439313,,,,,,2024,orb25
2024-12-05,45056.56,44928.86,127.7,,existing open bot position found: ORBV_US30.cash_20241205 vo,18034.0,,30.0,1.0,,,,,,2024,orb25
2024-12-06,44878.16,44704.36,173.8,,MaxTradesPerDay reached (1/1).,9144.0,,27.0,1.0,,,,,,2024,orb25
2024-12-07,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
2024-12-08,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-12-09,44702.96,44582.16,120.8,,existing open bot position found: ORBV_US30.cash_20241209 vo,15545.0,,33.0,0.999057492931197,,,,,,2024,orb25
2024-12-10,44427.56,44276.36,151.2,"Neutral trend, policy=BlockAll","KillSwitch already active (now=16:33, kill=16:31).",5979.0,591.0,11.0,0.9989594172736733,,,,,,2024,orb25
2024-12-11,44366.26,44175.16,191.1,,"ClosePositionsTime already reached (now=20:55, close=20:50).",1847.0,,12.0,0.9973614775725593,,,,,,2024,orb25
2024-12-12,44156.09,44026.26,129.8,,MaxTradesPerDay reached (1/1).,11174.0,,31.0,1.0,,,,,,2024,orb25
2024-12-13,44042.16,43912.36,129.8,,existing open bot position found: ORBV_US30.cash_20241213 vo,22413.0,,19.0,0.999650471862985,,,,,,2024,orb25
2024-12-14,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
2024-12-15,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-12-16,43919.76,43814.36,105.4,"Neutral trend, policy=BlockAll","KillSwitch already active (now=17:14, kill=16:31).",15425.0,195.0,31.0,1.0,,,,,,2024,orb25
2024-12-17,43608.56,43481.36,127.2,,MaxTradesPerDay reached (1/1).,23369.0,,24.0,0.9994848016486347,,,,,,2024,orb25
2024-12-18,43626.46,43449.26,177.2,,"KillSwitch already active (now=17:20, kill=16:31).",27036.0,,23.0,1.0,,,,,,2024,orb25
2024-12-19,42669.06,42377.06,292.0,,existing open bot position found: ORBV_US30.cash_20241219 vo,4843.0,,16.0,1.0,,,,,,2024,orb25
2024-12-20,42284.16,42024.66,259.5,"Neutral trend, policy=BlockAll","KillSwitch already active (now=16:31, kill=16:31).",38457.0,81.0,13.0,0.9994144056217061,,,,,,2024,orb25
2024-12-21,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
2024-12-22,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-12-23,42971.96,42608.46,363.5,,,9527.0,,,0.9996875976257419,,,,,,2024,orb25
2024-12-24,42918.16,42843.76,74.4,Bullish trend blocks SHORT,"KillSwitch already active (now=16:32, kill=16:31).",11813.0,225.0,7.0,1.0,,,,,,2024,orb25
2024-12-26,43230.26,43017.16,213.1,,existing open bot position found: ORBV_US30.cash_20241226 vo,15228.0,,31.0,0.9986082115518442,,,,,,2024,orb25
2024-12-27,43211.26,43007.96,203.3,,"KillSwitch already active (now=16:42, kill=16:31).",27083.0,,21.0,0.9994711792702274,,,,,,2024,orb25
2024-12-28,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
2024-12-29,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-12-30,42934.96,42489.66,445.3,,existing open bot position found: ORBV_US30.cash_20241230 vo,11806.0,,7.0,0.999625608386372,,1.0,,,,2024,orb25
2024-12-31,42714.16,42541.86,172.3,"Neutral trend, policy=BlockAll","KillSwitch already active (now=18:01, kill=16:31).",25871.0,35.0,16.0,0.9997674959311788,,,,,,2024,orb25
