date,reason,range_width,clock,dst,year
2025-06-11,no_breakout,380.70000000000437,dst_open,summer (EDT),2025
2025-06-12,vol_filter_rejected,213.5,dst_open,summer (EDT),2025
2025-06-13,no_breakout,193.1999999999971,dst_open,summer (EDT),2025
2025-06-18,vol_filter_rejected,170.79999999999563,dst_open,summer (EDT),2025
2025-06-19,no_breakout,181.70000000000437,dst_open,summer (EDT),2025
2025-06-20,vol_filter_rejected,364.6999999999971,dst_open,summer (EDT),2025
2025-06-23,vol_filter_rejected,226.5,dst_open,summer (EDT),2025
2025-06-25,no_breakout,77.69999999999709,dst_open,summer (EDT),2025
2025-06-30,no_breakout,80.0,dst_open,summer (EDT),2025
2025-07-02,no_breakout,173.6999999999971,dst_open,summer (EDT),2025
2025-07-04,vol_filter_rejected,100.0,dst_open,summer (EDT),2025
2025-07-07,no_breakout,159.0,dst_open,summer (EDT),2025
2025-07-08,no_breakout,114.29999999999563,dst_open,summer (EDT),2025
2025-07-10,vol_filter_rejected,135.79999999999563,dst_open,summer (EDT),2025
2025-07-11,no_breakout,140.29999999999563,dst_open,summer (EDT),2025
2025-07-15,no_breakout,139.0,dst_open,summer (EDT),2025
2025-07-18,no_breakout,110.5,dst_open,summer (EDT),2025
2025-07-21,vol_filter_rejected,86.5,dst_open,summer (EDT),2025
2025-07-23,no_breakout,153.5,dst_open,summer (EDT),2025
2025-07-24,no_breakout,263.5,dst_open,summer (EDT),2025
2025-07-25,vol_filter_rejected,65.0,dst_open,summer (EDT),2025
2025-07-28,no_breakout,166.1999999999971,dst_open,summer (EDT),2025
2025-07-29,no_breakout,158.0,dst_open,summer (EDT),2025
2025-07-30,vol_filter_rejected,91.5,dst_open,summer (EDT),2025
2025-07-31,no_breakout,180.5,dst_open,summer (EDT),2025
2025-08-01,no_breakout,247.20000000000437,dst_open,summer (EDT),2025
2025-08-05,no_breakout,176.0,dst_open,summer (EDT),2025
2025-08-06,no_breakout,150.0,dst_open,summer (EDT),2025
2025-08-07,no_breakout,217.5,dst_open,summer (EDT),2025
2025-08-08,vol_filter_rejected,101.5,dst_open,summer (EDT),2025
2025-08-11,no_breakout,103.0,dst_open,summer (EDT),2025
2025-08-12,vol_filter_rejected,321.1999999999971,dst_open,summer (EDT),2025
2025-08-14,no_breakout,250.0,dst_open,summer (EDT),2025
2025-08-15,no_breakout,144.8000000000029,dst_open,summer (EDT),2025
2025-08-18,vol_filter_rejected,156.0,dst_open,summer (EDT),2025
2025-08-21,no_breakout,175.3000000000029,dst_open,summer (EDT),2025
2025-08-25,no_breakout,106.5,dst_open,summer (EDT),2025
2025-08-26,vol_filter_rejected,101.0,dst_open,summer (EDT),2025
2025-08-28,no_breakout,126.5,dst_open,summer (EDT),2025
2025-08-29,vol_filter_rejected,111.19999999999709,dst_open,summer (EDT),2025
2025-09-01,no_breakout,153.5,dst_open,summer (EDT),2025
2025-09-02,no_breakout,332.5,dst_open,summer (EDT),2025
2025-09-03,no_breakout,144.0,dst_open,summer (EDT),2025
2025-09-04,vol_filter_rejected,90.0,dst_open,summer (EDT),2025
2025-09-05,vol_filter_rejected,259.5,dst_open,summer (EDT),2025
2025-09-08,no_breakout,101.5,dst_open,summer (EDT),2025
2025-09-09,vol_filter_rejected,92.69999999999709,dst_open,summer (EDT),2025
2025-09-10,no_breakout,209.6999999999971,dst_open,summer (EDT),2025
2025-09-11,vol_filter_rejected,147.5,dst_open,summer (EDT),2025
2025-09-12,no_breakout,84.79999999999563,dst_open,summer (EDT),2025
2025-09-15,vol_filter_rejected,110.5,dst_open,summer (EDT),2025
2025-09-16,no_breakout,114.19999999999709,dst_open,summer (EDT),2025
2025-09-18,no_breakout,373.6999999999971,dst_open,summer (EDT),2025
2025-09-19,no_breakout,228.0,dst_open,summer (EDT),2025
2025-09-22,vol_filter_rejected,125.5,dst_open,summer (EDT),2025
2025-09-25,no_breakout,221.5,dst_open,summer (EDT),2025
2025-09-26,no_range_data,,dst_open,summer (EDT),2025
2025-09-29,no_breakout,108.19999999999709,dst_open,summer (EDT),2025
2025-10-06,no_breakout,75.19999999999709,dst_open,summer (EDT),2025
2025-10-08,no_breakout,124.0,dst_open,summer (EDT),2025
2025-10-13,vol_filter_rejected,258.8000000000029,dst_open,summer (EDT),2025
2025-10-14,vol_filter_rejected,326.0,dst_open,summer (EDT),2025
2025-10-15,vol_filter_rejected,144.20000000000437,dst_open,summer (EDT),2025
2025-10-16,no_breakout,188.29999999999563,dst_open,summer (EDT),2025
2025-10-17,range_too_wide,631.0,dst_open,summer (EDT),2025
2025-10-21,vol_filter_rejected,136.6999999999971,dst_open,summer (EDT),2025
2025-10-22,no_breakout,84.0,dst_open,summer (EDT),2025
2025-10-24,vol_filter_rejected,369.1999999999971,dst_open,summer (EDT),2025
2025-10-27,no_breakout,113.70000000000437,dst_open,summer (EDT),2025
2025-10-28,no_breakout,366.5,dst_open,summer (EDT),2025
2025-10-30,vol_filter_rejected,241.09999999999854,dst_open,summer (EDT),2025
2025-10-31,no_breakout,186.70000000000437,dst_open,summer (EDT),2025
2025-11-03,no_breakout,171.1999999999971,dst_open,winter (EST),2025
2025-11-04,vol_filter_rejected,246.29999999999563,dst_open,winter (EST),2025
2025-11-05,vol_filter_rejected,168.40000000000146,dst_open,winter (EST),2025
2025-11-06,no_breakout,196.09999999999854,dst_open,winter (EST),2025
2025-11-07,no_breakout,308.8999999999942,dst_open,winter (EST),2025
2025-11-13,no_breakout,261.8999999999942,dst_open,winter (EST),2025
2025-11-14,no_breakout,394.90000000000146,dst_open,winter (EST),2025
2025-11-17,no_breakout,261.70000000000437,dst_open,winter (EST),2025
2025-11-18,no_breakout,393.6000000000058,dst_open,winter (EST),2025
2025-11-19,vol_filter_rejected,173.79999999999563,dst_open,winter (EST),2025
2025-11-20,vol_filter_rejected,329.6999999999971,dst_open,winter (EST),2025
2025-11-21,vol_filter_rejected,337.29999999999563,dst_open,winter (EST),2025
2025-11-24,vol_filter_rejected,281.70000000000437,dst_open,winter (EST),2025
2025-11-25,vol_filter_rejected,200.0,dst_open,winter (EST),2025
2025-11-27,no_breakout,82.40000000000146,dst_open,winter (EST),2025
2025-11-28,vol_filter_rejected,129.6999999999971,dst_open,winter (EST),2025
2025-12-01,vol_filter_rejected,150.70000000000437,dst_open,winter (EST),2025
2025-12-02,vol_filter_rejected,239.0,dst_open,winter (EST),2025
2025-12-03,vol_filter_rejected,245.39999999999418,dst_open,winter (EST),2025
2025-12-04,no_breakout,70.20000000000437,dst_open,winter (EST),2025
2025-12-08,no_breakout,84.5,dst_open,winter (EST),2025
2025-12-10,vol_filter_rejected,139.8000000000029,dst_open,winter (EST),2025
2025-12-11,vol_filter_rejected,315.8000000000029,dst_open,winter (EST),2025
2025-12-12,no_breakout,120.5,dst_open,winter (EST),2025
2025-12-15,no_breakout,162.89999999999418,dst_open,winter (EST),2025
2025-12-16,no_breakout,248.0,dst_open,winter (EST),2025
2025-12-17,vol_filter_rejected,170.5,dst_open,winter (EST),2025
2025-12-18,vol_filter_rejected,321.8999999999942,dst_open,winter (EST),2025
2025-12-19,vol_filter_rejected,173.5,dst_open,winter (EST),2025
2025-12-22,vol_filter_rejected,104.20000000000437,dst_open,winter (EST),2025
2025-12-23,vol_filter_rejected,197.8000000000029,dst_open,winter (EST),2025
2025-12-25,no_range_data,,dst_open,winter (EST),2025
2025-12-29,no_breakout,195.5,dst_open,winter (EST),2025
2025-12-30,no_breakout,72.30000000000291,dst_open,winter (EST),2025
2025-12-31,no_breakout,113.59999999999854,dst_open,winter (EST),2025
2026-01-01,no_range_data,,dst_open,winter (EST),2026
2026-01-02,no_breakout,150.59999999999854,dst_open,winter (EST),2026
2026-01-05,vol_filter_rejected,166.40000000000146,dst_open,winter (EST),2026
2026-01-06,vol_filter_rejected,136.5,dst_open,winter (EST),2026
2026-01-07,no_breakout,101.90000000000146,dst_open,winter (EST),2026
2026-01-09,vol_filter_rejected,222.8000000000029,dst_open,winter (EST),2026
2026-01-12,vol_filter_rejected,221.90000000000146,dst_open,winter (EST),2026
2026-01-13,no_breakout,226.40000000000146,dst_open,winter (EST),2026
2026-01-14,vol_filter_rejected,134.1999999999971,dst_open,winter (EST),2026
2026-01-16,no_breakout,130.89999999999418,dst_open,winter (EST),2026
2026-01-19,no_breakout,200.6999999999971,dst_open,winter (EST),2026
2026-01-20,vol_filter_rejected,277.1000000000058,dst_open,winter (EST),2026
2026-01-21,vol_filter_rejected,334.29999999999563,dst_open,winter (EST),2026
2026-01-23,no_breakout,299.29999999999563,dst_open,winter (EST),2026
2026-01-27,no_breakout,382.6000000000058,dst_open,winter (EST),2026
2026-01-28,vol_filter_rejected,125.19999999999709,dst_open,winter (EST),2026
2026-01-29,no_breakout,337.40000000000146,dst_open,winter (EST),2026
2026-01-30,vol_filter_rejected,384.3000000000029,dst_open,winter (EST),2026
2026-02-02,vol_filter_rejected,401.90000000000146,dst_open,winter (EST),2026
2026-02-03,vol_filter_rejected,193.40000000000146,dst_open,winter (EST),2026
2026-02-04,vol_filter_rejected,169.59999999999854,dst_open,winter (EST),2026
2026-02-05,no_breakout,361.40000000000146,dst_open,winter (EST),2026
2026-02-06,vol_filter_rejected,406.8000000000029,dst_open,winter (EST),2026
2026-02-09,no_breakout,258.0,dst_open,winter (EST),2026
2026-02-11,no_breakout,281.6999999999971,dst_open,winter (EST),2026
2026-02-12,vol_filter_rejected,123.69999999999709,dst_open,winter (EST),2026
2026-02-13,vol_filter_rejected,283.5,dst_open,winter (EST),2026
2026-02-16,no_breakout,141.59999999999854,dst_open,winter (EST),2026
2026-02-17,vol_filter_rejected,258.5,dst_open,winter (EST),2026
2026-02-18,vol_filter_rejected,249.8000000000029,dst_open,winter (EST),2026
2026-02-19,no_breakout,269.6999999999971,dst_open,winter (EST),2026
2026-02-20,vol_filter_rejected,316.1000000000058,dst_open,winter (EST),2026
2026-02-23,vol_filter_rejected,197.8000000000029,dst_open,winter (EST),2026
2026-02-24,vol_filter_rejected,197.79999999999563,dst_open,winter (EST),2026
2026-02-25,no_breakout,272.5,dst_open,winter (EST),2026
2026-02-27,no_breakout,469.90000000000146,dst_open,winter (EST),2026
2026-03-02,vol_filter_rejected,412.1999999999971,dst_open,winter (EST),2026
2026-03-03,no_breakout,488.20000000000437,dst_open,winter (EST),2026
2026-03-04,vol_filter_rejected,414.6999999999971,dst_open,winter (EST),2026
2026-03-05,range_too_wide,522.2000000000044,dst_open,winter (EST),2026
2026-03-06,range_too_wide,816.4000000000015,dst_open,winter (EST),2026
2026-03-09,vol_filter_rejected,493.5,dst_open,summer (EDT),2026
2026-03-10,vol_filter_rejected,451.0,dst_open,summer (EDT),2026
2026-03-11,no_breakout,370.59999999999854,dst_open,summer (EDT),2026
2026-03-12,no_breakout,328.59999999999854,dst_open,summer (EDT),2026
2026-03-13,range_too_wide,592.0,dst_open,summer (EDT),2026
2026-03-16,vol_filter_rejected,384.1999999999971,dst_open,summer (EDT),2026
2026-03-17,range_too_wide,535.0,dst_open,summer (EDT),2026
2026-03-18,range_too_wide,591.4000000000015,dst_open,summer (EDT),2026
2026-03-19,no_breakout,444.90000000000146,dst_open,summer (EDT),2026
2026-03-20,no_breakout,467.6000000000058,dst_open,summer (EDT),2026
2026-03-23,range_too_wide,1731.199999999997,dst_open,summer (EDT),2026
2026-03-24,range_too_wide,544.2000000000044,dst_open,summer (EDT),2026
2026-03-25,no_breakout,299.8000000000029,dst_open,summer (EDT),2026
2026-03-26,vol_filter_rejected,333.40000000000146,dst_open,summer (EDT),2026
2026-03-27,no_breakout,446.40000000000146,dst_open,summer (EDT),2026
2026-03-30,no_breakout,371.3000000000029,dst_open,summer (EDT),2026
2026-03-31,vol_filter_rejected,331.8000000000029,dst_open,summer (EDT),2026
2026-04-01,no_breakout,335.59999999999854,dst_open,summer (EDT),2026
2026-04-02,vol_filter_rejected,337.0,dst_open,summer (EDT),2026
2026-04-03,no_scan_bars,260.1999999999971,dst_open,summer (EDT),2026
2026-04-06,vol_filter_rejected,247.5,dst_open,summer (EDT),2026
2026-04-07,no_breakout,431.0,dst_open,summer (EDT),2026
2026-04-08,vol_filter_rejected,304.40000000000146,dst_open,summer (EDT),2026
2026-04-09,vol_filter_rejected,108.0,dst_open,summer (EDT),2026
2026-04-10,no_breakout,227.90000000000146,dst_open,summer (EDT),2026
2026-04-13,no_breakout,369.0,dst_open,summer (EDT),2026
2026-04-15,no_breakout,189.90000000000146,dst_open,summer (EDT),2026
2026-04-17,vol_filter_rejected,484.5,dst_open,summer (EDT),2026
2026-04-21,vol_filter_rejected,302.0,dst_open,summer (EDT),2026
2026-04-22,vol_filter_rejected,230.5,dst_open,summer (EDT),2026
2026-04-23,vol_filter_rejected,275.0,dst_open,summer (EDT),2026
2026-04-24,no_breakout,342.0,dst_open,summer (EDT),2026
2026-04-28,no_breakout,227.0,dst_open,summer (EDT),2026
2026-04-29,no_breakout,179.0,dst_open,summer (EDT),2026
2026-04-30,range_too_wide,659.0,dst_open,summer (EDT),2026
2026-05-01,vol_filter_rejected,230.0,dst_open,summer (EDT),2026
2026-05-04,no_breakout,355.0,dst_open,summer (EDT),2026
2026-05-05,vol_filter_rejected,172.90000000000146,dst_open,summer (EDT),2026
2026-05-06,range_too_wide,556.0,dst_open,summer (EDT),2026
2026-05-07,no_breakout,157.0,dst_open,summer (EDT),2026
2026-05-08,no_breakout,208.5,dst_open,summer (EDT),2026
2026-05-11,vol_filter_rejected,112.0,dst_open,summer (EDT),2026
2026-05-12,no_breakout,125.0,dst_open,summer (EDT),2026
2026-05-13,no_breakout,284.0,dst_open,summer (EDT),2026
2026-05-14,no_breakout,366.0,dst_open,summer (EDT),2026
2026-05-15,no_breakout,321.0,dst_open,summer (EDT),2026
2026-05-18,range_too_wide,504.0,dst_open,summer (EDT),2026
2026-05-19,no_breakout,332.0,dst_open,summer (EDT),2026
2026-05-20,vol_filter_rejected,297.0,dst_open,summer (EDT),2026
2026-05-21,no_breakout,384.0,dst_open,summer (EDT),2026
2026-05-22,no_breakout,421.0,dst_open,summer (EDT),2026
2026-05-25,no_breakout,144.0,dst_open,summer (EDT),2026
2026-05-26,no_breakout,189.5,dst_open,summer (EDT),2026
2026-05-27,vol_filter_rejected,289.0,dst_open,summer (EDT),2026
2026-05-28,vol_filter_rejected,161.0,dst_open,summer (EDT),2026
2026-05-29,vol_filter_rejected,138.0,dst_open,summer (EDT),2026
2026-06-01,no_breakout,412.5,dst_open,summer (EDT),2026
2026-06-03,no_breakout,211.0,dst_open,summer (EDT),2026
2026-06-04,vol_filter_rejected,465.0,dst_open,summer (EDT),2026
2026-06-05,no_breakout,180.0,dst_open,summer (EDT),2026
2026-06-08,vol_filter_rejected,385.0,dst_open,summer (EDT),2026
2026-06-10,vol_filter_rejected,447.0,dst_open,summer (EDT),2026
2026-06-11,vol_filter_rejected,279.0,dst_open,summer (EDT),2026
2026-06-12,vol_filter_rejected,377.0,dst_open,summer (EDT),2026
2026-06-18,no_breakout,281.5,dst_open,summer (EDT),2026
2026-06-19,no_breakout,205.0,dst_open,summer (EDT),2026
2026-06-23,vol_filter_rejected,273.0,dst_open,summer (EDT),2026
2026-06-24,vol_filter_rejected,240.0,dst_open,summer (EDT),2026
2026-06-26,vol_filter_rejected,378.0,dst_open,summer (EDT),2026
2026-06-29,vol_filter_rejected,190.0,dst_open,summer (EDT),2026
2026-06-30,vol_filter_rejected,221.0,dst_open,summer (EDT),2026
2026-07-01,vol_filter_rejected,147.0,dst_open,summer (EDT),2026
2026-07-02,vol_filter_rejected,348.5,dst_open,summer (EDT),2026
2026-07-03,vol_filter_rejected,155.0,dst_open,summer (EDT),2026
2023-07-03,vol_filter_rejected,97.39999999999418,dst_30,summer (EDT),2023
2023-07-04,no_breakout,57.200000000004366,dst_30,summer (EDT),2023
2023-07-05,vol_filter_rejected,128.90000000000146,dst_30,summer (EDT),2023
2023-07-06,no_breakout,163.59999999999854,dst_30,summer (EDT),2023
2023-07-07,no_breakout,157.8000000000029,dst_30,summer (EDT),2023
2023-07-10,vol_filter_rejected,142.59999999999854,dst_30,summer (EDT),2023
2023-07-11,vol_filter_rejected,214.60000000000582,dst_30,summer (EDT),2023
2023-07-12,vol_filter_rejected,233.59999999999854,dst_30,summer (EDT),2023
2023-07-13,vol_filter_rejected,69.80000000000291,dst_30,summer (EDT),2023
2023-07-14,no_breakout,257.90000000000146,dst_30,summer (EDT),2023
2023-07-17,vol_filter_rejected,89.0,dst_30,summer (EDT),2023
2023-07-18,vol_filter_rejected,86.19999999999709,dst_30,summer (EDT),2023
2023-07-19,vol_filter_rejected,109.10000000000582,dst_30,summer (EDT),2023
2023-07-20,vol_filter_rejected,95.69999999999709,dst_30,summer (EDT),2023
2023-07-21,no_breakout,128.8000000000029,dst_30,summer (EDT),2023
2023-07-24,vol_filter_rejected,85.59999999999854,dst_30,summer (EDT),2023
2023-07-25,vol_filter_rejected,76.0,dst_30,summer (EDT),2023
2023-07-26,vol_filter_rejected,124.19999999999709,dst_30,summer (EDT),2023
2023-07-27,no_breakout,145.3000000000029,dst_30,summer (EDT),2023
2023-07-28,vol_filter_rejected,166.5,dst_30,summer (EDT),2023
2023-07-31,vol_filter_rejected,86.90000000000146,dst_30,summer (EDT),2023
2023-08-01,vol_filter_rejected,96.0,dst_30,summer (EDT),2023
2023-08-02,no_breakout,217.5,dst_30,summer (EDT),2023
2023-08-03,no_breakout,134.09999999999854,dst_30,summer (EDT),2023
2023-08-04,vol_filter_rejected,184.20000000000437,dst_30,summer (EDT),2023
2023-08-07,vol_filter_rejected,133.90000000000146,dst_30,summer (EDT),2023
2023-08-08,no_breakout,228.59999999999854,dst_30,summer (EDT),2023
2023-08-09,no_breakout,136.70000000000437,dst_30,summer (EDT),2023
2023-08-10,vol_filter_rejected,207.1999999999971,dst_30,summer (EDT),2023
2023-08-11,vol_filter_rejected,146.79999999999563,dst_30,summer (EDT),2023
2023-08-14,no_breakout,169.09999999999854,dst_30,summer (EDT),2023
2023-08-15,no_breakout,177.29999999999563,dst_30,summer (EDT),2023
2023-08-16,vol_filter_rejected,163.90000000000146,dst_30,summer (EDT),2023
2023-08-17,vol_filter_rejected,120.09999999999854,dst_30,summer (EDT),2023
2023-08-18,vol_filter_rejected,213.0,dst_30,summer (EDT),2023
2023-08-21,no_breakout,137.1999999999971,dst_30,summer (EDT),2023
2023-08-22,no_breakout,140.20000000000437,dst_30,summer (EDT),2023
2023-08-23,no_breakout,155.59999999999854,dst_30,summer (EDT),2023
2023-08-24,vol_filter_rejected,105.19999999999709,dst_30,summer (EDT),2023
2023-08-25,vol_filter_rejected,131.1999999999971,dst_30,summer (EDT),2023
2023-08-28,vol_filter_rejected,128.0,dst_30,summer (EDT),2023
2023-08-29,vol_filter_rejected,118.60000000000582,dst_30,summer (EDT),2023
2023-08-30,vol_filter_rejected,115.0,dst_30,summer (EDT),2023
2023-08-31,no_breakout,128.59999999999854,dst_30,summer (EDT),2023
2023-09-01,vol_filter_rejected,111.40000000000146,dst_30,summer (EDT),2023
2023-09-04,no_breakout,57.30000000000291,dst_30,summer (EDT),2023
2023-09-05,no_breakout,163.59999999999854,dst_30,summer (EDT),2023
2023-09-06,no_breakout,82.69999999999709,dst_30,summer (EDT),2023
2023-09-07,vol_filter_rejected,161.6999999999971,dst_30,summer (EDT),2023
2023-09-08,vol_filter_rejected,154.0,dst_30,summer (EDT),2023
2023-09-11,no_breakout,120.40000000000146,dst_30,summer (EDT),2023
2023-09-12,vol_filter_rejected,118.69999999999709,dst_30,summer (EDT),2023
2023-09-13,vol_filter_rejected,137.79999999999563,dst_30,summer (EDT),2023
2023-09-14,vol_filter_rejected,240.09999999999854,dst_30,summer (EDT),2023
2023-09-15,no_breakout,259.0,dst_30,summer (EDT),2023
2023-09-18,vol_filter_rejected,103.0,dst_30,summer (EDT),2023
2023-09-19,no_breakout,158.60000000000582,dst_30,summer (EDT),2023
2023-09-20,vol_filter_rejected,137.20000000000437,dst_30,summer (EDT),2023
2023-09-21,no_breakout,211.0,dst_30,summer (EDT),2023
2023-09-22,vol_filter_rejected,92.69999999999709,dst_30,summer (EDT),2023
2023-09-25,no_breakout,255.5,dst_30,summer (EDT),2023
2023-09-26,no_breakout,137.59999999999854,dst_30,summer (EDT),2023
2023-09-27,no_breakout,75.69999999999709,dst_30,summer (EDT),2023
2023-09-28,vol_filter_rejected,190.79999999999563,dst_30,summer (EDT),2023
2023-09-29,no_breakout,125.0,dst_30,summer (EDT),2023
