date,entry_time,side,vol,entry,sl,risk_pts,exit_time,reason,pl,pips,be,trail,early,max_locked_R,log,config
2023-12-28,15:57:59,Buy,2.0,37704.4,37654.4,50.0,20:50:00,Closed,86.88,45.7,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-12-29,15:46:49,Sell,2.0,37696.3,37746.3,50.0,18:03:13,StopLoss,102.48,53.5,1,1,0,1.0,2023,v2_vol1.2_be2R_noRR_shorts
2025-01-03,14:31:00,Buy,2.0,42580.54,42530.54,50.0,14:47:01,StopLoss,-105.96,-50.1,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-01-07,14:31:00,Buy,2.0,42888.74,42838.74,50.0,14:47:00,StopLoss,-109.96,-52.1,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-01-13,14:32:51,Buy,2.0,41925.74,41875.74,50.0,15:11:06,StopLoss,200.24,103.0,1,2,0,2.0,2025,v2_vol1.2_be2R_noRR_shorts
2025-01-17,16:25:55,Buy,2.0,43624.64,43574.64,50.0,17:00:29,StopLoss,-106.36,-50.3,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-01-20,14:36:59,Buy,2.0,43724.2,43674.2,50.0,15:17:36,StopLoss,-108.6,-51.4,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-01-23,15:45:49,Buy,2.0,44297.54,44247.54,50.0,20:50:00,Closed,351.04,178.4,1,2,0,2.0,2025,v2_vol1.2_be2R_noRR_shorts
2025-01-28,16:00:54,Buy,2.0,44962.74,44912.74,50.0,16:20:03,StopLoss,-106.76,-50.5,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-01-31,16:25:59,Sell,2.0,44878.76,44928.76,50.0,17:21:37,StopLoss,-106.36,-50.3,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-02-03,15:31:59,Buy,2.0,44309.24,44259.24,50.0,15:47:35,StopLoss,101.04,53.4,1,1,0,1.0,2025,v2_vol1.2_be2R_noRR_shorts
2025-02-05,14:38:45,Buy,2.0,44591.34,44541.34,50.0,14:50:03,StopLoss,-113.36,-53.8,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-02-06,15:24:58,Sell,2.0,44802.46,44852.46,50.0,19:50:07,StopLoss,302.04,153.9,1,3,0,3.0,2025,v2_vol1.2_be2R_noRR_shorts
2025-02-07,15:53:54,Sell,2.0,44476.26,44526.26,50.0,16:08:17,StopLoss,-108.36,-51.3,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-02-10,14:31:26,Buy,2.0,44581.34,44531.34,50.0,14:34:54,StopLoss,-107.36,-50.8,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-02-11,15:45:53,Buy,2.0,44463.14,44413.14,50.0,20:50:00,Closed,217.84,111.8,1,1,0,1.0,2025,v2_vol1.2_be2R_noRR_shorts
2025-02-12,14:31:32,Sell,2.0,44113.66,44163.66,50.0,14:32:44,StopLoss,-109.36,-51.8,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-02-17,16:30:44,Buy,2.0,44640.94,44590.94,50.0,20:50:00,Closed,-4.96,0.4,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-02-18,14:31:16,Sell,2.0,44464.36,44514.36,50.0,15:51:35,StopLoss,-106.16,-50.2,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-02-19,14:31:00,Sell,2.0,44378.76,44428.76,50.0,14:47:15,StopLoss,-106.36,-50.3,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-02-20,14:31:17,Sell,2.0,44454.86,44504.86,50.0,14:34:43,StopLoss,-108.36,-51.3,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-02-21,14:34:34,Sell,2.0,43899.56,43949.56,50.0,20:28:26,StopLoss,899.84,452.8,1,9,0,9.0,2025,v2_vol1.2_be2R_noRR_shorts
2025-02-25,14:31:00,Buy,2.0,43653.14,43603.14,50.0,14:37:30,StopLoss,-111.36,-52.8,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-02-26,14:31:00,Sell,2.0,43602.53,43652.53,50.0,14:38:08,StopLoss,-107.48,-50.8,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-03-04,14:31:00,Sell,2.0,42884.16,42934.16,50.0,15:27:25,StopLoss,702.24,354.0,1,7,0,7.0,2025,v2_vol1.2_be2R_noRR_shorts
2025-03-06,16:30:56,Buy,2.0,42903.64,42853.64,50.0,16:33:15,StopLoss,-116.76,-55.5,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-03-13,15:45:59,Sell,2.0,40977.01,41027.01,50.0,16:12:19,StopLoss,1.24,3.5,1,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-03-18,15:15:54,Sell,2.0,41533.71,41583.71,50.0,17:25:10,StopLoss,1.24,3.5,1,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-03-19,15:50:57,Buy,2.0,41913.19,41863.19,50.0,16:17:10,StopLoss,-106.16,-50.2,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-03-24,15:46:56,Buy,2.0,42553.69,42503.69,50.0,16:26:12,StopLoss,-118.36,-56.3,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-03-28,16:16:59,Sell,2.0,41687.31,41737.31,50.0,20:50:00,Closed,469.42,237.6,1,2,0,2.0,2025,v2_vol1.2_be2R_noRR_shorts
2025-03-31,16:00:59,Buy,2.0,41690.49,41640.49,50.0,16:07:00,StopLoss,-106.76,-50.5,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-04-22,15:56:56,Buy,2.0,38984.59,38934.58,50.0,16:52:04,StopLoss,302.24,154.0,1,4,0,3.0,2025,v2_vol1.2_be2R_noRR_shorts
2025-05-01,15:15:54,Buy,2.0,41059.99,41009.99,50.0,15:43:40,StopLoss,-106.76,-50.5,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-05-02,16:01:36,Buy,2.0,41300.09,41250.08,50.0,18:49:51,StopLoss,-107.36,-50.8,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-05-05,15:07:58,Buy,2.0,41359.89,41309.89,50.0,15:32:32,StopLoss,-106.76,-50.5,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-05-06,16:15:00,Buy,2.0,41155.29,41105.29,50.0,16:16:09,StopLoss,-107.76,-51.0,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-05-08,15:39:58,Buy,2.0,41566.49,41516.49,50.0,17:33:29,StopLoss,199.04,102.4,1,2,0,2.0,2025,v2_vol1.2_be2R_noRR_shorts
2025-05-15,15:44:59,Buy,2.0,42193.19,42143.19,50.0,15:50:57,StopLoss,-106.56,-50.4,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-05-20,16:10:59,Sell,2.0,42622.11,42672.11,50.0,16:40:10,StopLoss,-105.96,-50.1,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-05-27,16:02:47,Buy,2.0,42228.49,42178.49,50.0,20:50:00,Closed,326.78,166.3,1,1,0,1.0,2025,v2_vol1.2_be2R_noRR_shorts
2025-05-28,15:56:58,Sell,2.0,42208.91,42258.91,50.0,17:02:13,StopLoss,-106.96,-50.6,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-06-03,15:36:54,Buy,2.0,42454.49,42404.49,50.0,18:03:05,StopLoss,2.44,4.1,1,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-06-10,14:47:53,Buy,2.0,42814.29,42764.29,50.0,15:32:35,StopLoss,-111.56,-52.9,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-06-12,15:02:44,Buy,2.0,42888.89,42838.89,50.0,15:18:53,StopLoss,-107.76,-51.0,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-06-24,16:26:59,Buy,2.0,43047.79,42997.79,50.0,20:50:00,Closed,69.38,37.6,1,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-06-25,15:32:59,Sell,2.0,42955.61,43005.61,50.0,16:01:28,StopLoss,-106.16,-50.2,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-06-26,14:31:52,Buy,2.0,43263.09,43213.09,50.0,20:50:00,Closed,303.98,154.9,1,2,0,1.0,2025,v2_vol1.2_be2R_noRR_shorts
2025-06-27,15:00:55,Buy,2.0,43757.99,43707.99,50.0,17:24:01,StopLoss,203.04,104.4,1,2,0,2.0,2025,v2_vol1.2_be2R_noRR_shorts
2025-06-30,14:40:58,Sell,2.0,43916.71,43966.71,50.0,15:09:57,StopLoss,-106.16,-50.2,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-07-01,15:08:48,Buy,2.0,44384.79,44334.79,50.0,16:43:15,StopLoss,201.04,103.4,1,2,0,2.0,2025,v2_vol1.2_be2R_noRR_shorts
2025-07-03,15:31:59,Buy,2.0,44825.39,44775.39,50.0,20:50:00,Closed,-32.96,-13.6,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-07-07,14:53:50,Sell,2.0,44585.21,44635.21,50.0,16:23:39,StopLoss,398.04,201.9,1,4,0,4.0,2025,v2_vol1.2_be2R_noRR_shorts
2025-07-08,14:52:54,Sell,2.0,44238.71,44288.71,50.0,15:05:04,StopLoss,-106.16,-50.2,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-07-10,14:41:58,Buy,2.0,44645.19,44595.19,50.0,19:51:41,StopLoss,2.84,4.3,1,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-07-15,15:32:59,Sell,2.0,44203.31,44253.31,50.0,20:50:00,Closed,470.6,238.2,1,2,0,2.0,2025,v2_vol1.2_be2R_noRR_shorts
2025-07-18,16:21:34,Sell,2.0,44269.61,44319.61,50.0,19:24:17,StopLoss,-106.16,-50.2,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-07-21,16:21:59,Buy,2.0,44591.29,44541.29,50.0,18:31:31,StopLoss,-106.76,-50.5,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-07-23,16:00:00,Buy,2.0,44864.29,44814.29,50.0,20:11:00,StopLoss,101.78,53.8,1,1,0,1.0,2025,v2_vol1.2_be2R_noRR_shorts
2025-07-29,14:52:50,Sell,2.0,44688.01,44738.01,50.0,17:04:02,StopLoss,-106.16,-50.2,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-08-04,14:51:48,Buy,2.0,44053.49,44003.49,50.0,17:55:57,StopLoss,1.84,3.8,1,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-08-07,16:03:59,Sell,2.0,43849.41,43899.41,50.0,16:12:42,StopLoss,-106.56,-50.4,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-08-11,14:47:59,Sell,2.0,44018.91,44068.91,50.0,15:53:20,StopLoss,-106.16,-50.2,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-08-14,16:12:54,Sell,2.0,44696.41,44746.41,50.0,16:53:55,StopLoss,-108.16,-51.2,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-08-25,15:00:49,Sell,2.0,45403.51,45453.51,50.0,15:21:30,StopLoss,-105.96,-50.1,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-09-04,15:55:59,Buy,2.0,45495.89,45445.89,50.0,16:36:32,StopLoss,-106.16,-50.2,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-09-05,15:46:59,Sell,2.0,45343.11,45393.11,50.0,16:10:09,StopLoss,-106.56,-50.4,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-09-09,15:30:59,Buy,2.0,45661.99,45611.99,50.0,15:44:36,StopLoss,-107.36,-50.8,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-09-10,15:09:54,Sell,2.0,45412.01,45462.01,50.0,15:28:45,StopLoss,-106.56,-50.4,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-09-12,16:23:59,Sell,2.0,45903.51,45953.51,50.0,18:33:23,StopLoss,-106.36,-50.3,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-09-17,15:55:53,Buy,2.0,46081.99,46031.99,50.0,16:19:07,StopLoss,-107.16,-50.7,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-09-19,15:30:53,Sell,2.0,46098.71,46148.71,50.0,15:41:58,StopLoss,-106.16,-50.2,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-09-22,16:00:59,Buy,2.0,46341.49,46291.49,50.0,20:13:45,StopLoss,2.78,4.3,1,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-09-24,15:46:58,Sell,2.0,46224.51,46274.51,50.0,17:12:24,StopLoss,2.44,4.1,1,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-09-29,15:15:54,Sell,2.0,46165.51,46215.51,50.0,16:12:37,StopLoss,-106.76,-50.5,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-09-30,15:27:57,Sell,2.0,46114.41,46164.41,50.0,15:32:20,StopLoss,-109.36,-51.8,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-10-01,16:01:56,Buy,2.0,46484.69,46434.69,50.0,16:19:03,StopLoss,-119.56,-56.9,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-10-02,15:37:58,Sell,2.0,46294.81,46344.81,50.0,15:40:33,StopLoss,-106.16,-50.2,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-10-08,15:50:58,Buy,2.0,46825.29,46775.29,50.0,16:25:41,StopLoss,-106.56,-50.4,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-10-09,16:26:57,Sell,2.0,46398.41,46448.41,50.0,20:50:00,Closed,79.2,42.5,1,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-10-10,15:00:00,Sell,2.0,46238.51,46288.51,50.0,15:03:29,StopLoss,195.64,100.7,1,2,0,2.0,2025,v2_vol1.2_be2R_noRR_shorts
2025-10-13,16:22:52,Buy,2.0,46077.09,46027.09,50.0,17:41:22,StopLoss,-106.56,-50.4,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-10-14,15:41:58,Buy,2.0,46087.49,46037.49,50.0,17:00:33,StopLoss,502.64,254.2,1,5,0,5.0,2025,v2_vol1.2_be2R_noRR_shorts
2025-10-16,16:30:59,Sell,2.0,46018.41,46068.41,50.0,16:50:10,StopLoss,2.64,4.2,1,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-10-20,15:16:58,Buy,2.0,46556.29,46506.29,50.0,20:50:00,Closed,377.98,191.9,1,2,0,2.0,2025,v2_vol1.2_be2R_noRR_shorts
2025-10-21,15:05:57,Buy,2.0,47125.99,47075.99,50.0,15:18:15,StopLoss,-107.16,-50.7,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-10-22,15:22:52,Sell,2.0,46758.41,46808.41,50.0,15:39:28,StopLoss,-106.16,-50.2,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-10-24,16:30:58,Buy,2.0,47279.19,47229.19,50.0,16:38:43,StopLoss,-106.76,-50.5,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-11-03,14:46:59,Sell,2.0,47457.01,47507.01,50.0,15:43:49,StopLoss,400.64,203.2,1,4,0,4.0,2025,v2_vol1.2_be2R_noRR_shorts
2025-11-04,16:00:58,Buy,2.0,47226.09,47176.09,50.0,16:05:45,StopLoss,-107.16,-50.7,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-11-10,14:31:00,Buy,2.0,47237.29,47187.29,50.0,14:52:03,StopLoss,-107.36,-50.8,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-11-11,14:31:00,Buy,2.0,47486.09,47436.09,50.0,14:32:14,StopLoss,-108.36,-51.3,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-11-12,14:31:00,Buy,2.0,48076.49,48026.49,50.0,15:35:01,StopLoss,401.84,203.8,1,4,0,4.0,2025,v2_vol1.2_be2R_noRR_shorts
2025-11-14,14:31:00,Sell,2.0,46996.11,47046.11,50.0,14:31:58,StopLoss,-107.36,-50.8,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-11-17,14:31:32,Sell,2.0,47025.71,47075.71,50.0,14:34:17,StopLoss,-107.36,-50.8,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-11-18,14:31:00,Sell,2.0,46136.71,46186.71,50.0,14:32:40,StopLoss,-108.36,-51.3,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-11-20,14:31:00,Buy,2.0,46685.99,46635.99,50.0,15:09:14,StopLoss,0.64,3.2,1,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-11-24,16:01:58,Buy,2.0,46517.09,46467.09,50.0,16:57:02,StopLoss,-106.16,-50.2,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-11-25,14:31:00,Buy,2.0,46599.79,46549.79,50.0,14:42:21,StopLoss,101.64,53.7,1,1,0,1.0,2025,v2_vol1.2_be2R_noRR_shorts
2025-11-26,14:31:17,Buy,2.0,47261.29,47211.29,50.0,14:56:28,StopLoss,1.64,3.7,1,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-11-28,15:55:48,Buy,2.0,47688.59,47638.59,50.0,20:50:00,Closed,9.84,7.8,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-12-02,16:00:55,Buy,2.0,47562.49,47512.49,50.0,16:13:10,StopLoss,-109.16,-51.7,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-12-03,15:33:44,Buy,2.0,47681.79,47631.79,50.0,15:41:00,StopLoss,-110.16,-52.2,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-12-04,14:43:55,Sell,2.0,47869.61,47919.61,50.0,15:23:00,StopLoss,-107.16,-50.7,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-12-05,15:28:59,Buy,2.0,48059.19,48009.19,50.0,15:56:15,StopLoss,-106.16,-50.2,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-12-08,15:25:58,Sell,2.0,47817.31,47867.31,50.0,15:33:55,StopLoss,-106.16,-50.2,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-12-10,14:35:32,Sell,2.0,47471.61,47521.61,50.0,14:38:08,StopLoss,-107.36,-50.8,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-12-11,14:31:00,Buy,2.0,48166.99,48116.99,50.0,14:49:03,StopLoss,300.64,153.2,1,3,0,3.0,2025,v2_vol1.2_be2R_noRR_shorts
2025-12-12,16:01:56,Sell,2.0,48544.41,48594.41,50.0,16:48:51,StopLoss,200.64,103.2,1,2,0,2.0,2025,v2_vol1.2_be2R_noRR_shorts
2025-12-18,14:31:00,Buy,2.0,48235.89,48185.89,50.0,14:36:17,StopLoss,-109.36,-51.8,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-12-19,14:31:00,Buy,2.0,48144.89,48094.89,50.0,20:16:30,StopLoss,2.18,4.0,1,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-12-22,15:40:58,Buy,2.0,48290.29,48240.29,50.0,19:10:24,StopLoss,102.88,54.3,1,1,0,1.0,2025,v2_vol1.2_be2R_noRR_shorts
2025-12-24,14:31:17,Buy,2.0,48461.99,48411.99,50.0,20:50:00,Closed,482.44,244.1,1,4,0,4.0,2025,v2_vol1.2_be2R_noRR_shorts
2025-12-29,14:45:54,Sell,2.0,48520.01,48570.01,50.0,14:47:43,StopLoss,-109.36,-51.8,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
2025-12-31,15:50:56,Sell,2.0,48183.35,48233.35,50.0,16:38:26,StopLoss,-106.7,-50.5,0,0,0,,2025,v2_vol1.2_be2R_noRR_shorts
