date,side,entry_time_ny,entry,stop,target,stop_dist,tp_dist,outcome,exit,pnl_pts,R,bars_held,mins_held,mae_pts,mfe_pts,range_w,bo_vol,vol_trail_rel,vol_pm_rel,vol_z,pm_avg_vol,dow,dt,usd,year,month,week,week_start
2024-11-27,LONG,2024-11-27 10:05:00-05:00,45006.9,44931.9,45269.4,75,262.5,SL,44931.9,-75.0,-1.0,6,30,-96.8,17.0,85.5,1292,1.526,0.902,0.943,1432.0,2,2024-11-27,-100.0,2024,2024-11,2024-W48,2024-11-25
2024-11-28,LONG,2024-11-28 10:00:00-05:00,44837.4,44762.4,45099.9,75,262.5,TIMEOUT,44877.4,40.0,0.533,35,175,-19.8,62.0,28.5,568,2.258,1.632,2.647,348.0,3,2024-11-28,53.3,2024,2024-11,2024-W48,2024-11-25
2024-11-29,LONG,2024-11-29 10:10:00-05:00,44906.1,44831.1,45168.6,75,262.5,TIMEOUT,44984.6,78.5,1.047,36,180,-31.5,196.5,115.3,1050,1.28,0.766,0.505,1371.0,4,2024-11-29,104.7,2024,2024-11,2024-W48,2024-11-25
2024-12-02,SHORT,2024-12-02 10:00:00-05:00,44758.7,44833.7,44496.2,75,262.5,SL,44833.7,-75.0,-1.0,7,35,-81.8,19.2,100.0,1531,2.099,1.0,1.439,1531.0,0,2024-12-02,-100.0,2024,2024-12,2024-W49,2024-12-02
2024-12-03,SHORT,2024-12-03 10:00:00-05:00,44742.9,44817.9,44480.4,75,262.5,TIMEOUT,44781.7,-38.8,-0.517,72,360,-69.5,137.0,91.5,1444,1.905,0.958,1.286,1507.0,1,2024-12-03,-51.7,2024,2024-12,2024-W49,2024-12-02
2024-12-05,LONG,2024-12-05 10:00:00-05:00,45071.2,44996.2,45333.7,75,262.5,SL,44996.2,-75.0,-1.0,2,10,-77.0,18.0,78.0,1296,1.75,0.865,1.06,1498.3,3,2024-12-05,-100.0,2024,2024-12,2024-W49,2024-12-02
2024-12-09,SHORT,2024-12-09 10:20:00-05:00,44642.6,44717.6,44380.1,75,262.5,TIMEOUT,44415.9,226.7,3.023,68,340,-35.5,240.0,74.0,1080,1.268,0.707,0.398,1526.8,0,2024-12-09,302.3,2024,2024-12,2024-W50,2024-12-09
2024-12-10,SHORT,2024-12-10 10:05:00-05:00,44291.3,44366.3,44028.8,75,262.5,SL,44366.3,-75.0,-1.0,3,15,-77.0,6.0,74.2,1226,1.493,0.73,0.661,1679.8,1,2024-12-10,-100.0,2024,2024-12,2024-W50,2024-12-09
2024-12-11,SHORT,2024-12-11 10:00:00-05:00,44206.5,44281.5,43944.0,75,262.5,SL,44281.5,-75.0,-1.0,2,10,-89.5,7.5,150.0,1476,1.671,0.901,1.056,1637.8,2,2024-12-11,-100.0,2024,2024-12,2024-W50,2024-12-09
2024-12-12,SHORT,2024-12-12 10:05:00-05:00,44086.7,44161.7,43824.2,75,262.5,SL,44161.7,-75.0,-1.0,5,25,-85.0,16.0,74.6,1416,1.46,0.895,0.949,1581.7,3,2024-12-12,-100.0,2024,2024-12,2024-W50,2024-12-09
2024-12-13,SHORT,2024-12-13 10:00:00-05:00,43891.9,43966.9,43629.4,75,262.5,TIMEOUT,43801.9,90.0,1.2,72,360,-74.7,102.8,85.0,1530,1.905,0.892,1.183,1714.3,4,2024-12-13,120.0,2024,2024-12,2024-W50,2024-12-09
2024-12-16,SHORT,2024-12-16 10:20:00-05:00,43842.1,43917.1,43579.6,75,262.5,SL,43917.1,-75.0,-1.0,3,15,-79.0,8.3,86.5,1526,1.425,0.884,0.748,1727.0,0,2024-12-16,-100.0,2024,2024-12,2024-W51,2024-12-16
2024-12-17,SHORT,2024-12-17 10:05:00-05:00,43448.3,43523.3,43185.8,75,262.5,SL,43523.3,-75.0,-1.0,2,10,-87.2,23.0,77.2,1628,1.537,0.864,0.947,1885.3,1,2024-12-17,-100.0,2024,2024-12,2024-W51,2024-12-16
2024-12-19,SHORT,2024-12-19 10:00:00-05:00,42482.0,42557.0,42219.5,75,262.5,SL,42557.0,-75.0,-1.0,16,80,-90.2,104.8,116.7,2124,1.698,0.993,1.46,2138.7,3,2024-12-19,-100.0,2024,2024-12,2024-W51,2024-12-16
2024-12-20,LONG,2024-12-20 10:00:00-05:00,42283.1,42208.1,42545.6,75,262.5,TP,42545.6,262.5,3.5,6,30,-50.5,391.5,185.0,2096,1.388,0.985,1.23,2127.7,4,2024-12-20,350.0,2024,2024-12,2024-W51,2024-12-16
2024-12-23,SHORT,2024-12-23 10:00:00-05:00,42523.7,42598.7,42261.2,75,262.5,SL,42598.7,-75.0,-1.0,4,20,-77.0,60.0,164.5,1966,1.777,0.988,1.422,1990.3,0,2024-12-23,-100.0,2024,2024-12,2024-W52,2024-12-23
2024-12-24,LONG,2024-12-24 10:00:00-05:00,42927.0,42852.0,43189.5,75,262.5,TP,43189.5,262.5,3.5,35,175,-28.0,277.0,54.5,1286,1.886,0.858,1.07,1498.3,1,2024-12-24,350.0,2024,2024-12,2024-W52,2024-12-23
2024-12-26,LONG,2024-12-26 10:00:00-05:00,43152.7,43077.7,43415.2,75,262.5,TIMEOUT,43258.0,105.3,1.404,72,360,-61.5,150.0,78.0,1550,1.738,0.86,1.073,1801.7,3,2024-12-26,140.4,2024,2024-12,2024-W52,2024-12-23
2024-12-27,SHORT,2024-12-27 10:10:00-05:00,42936.1,43011.1,42673.6,75,262.5,TP,42673.6,262.5,3.5,23,115,-7.3,275.2,177.0,1830,1.757,1.052,1.261,1739.7,4,2024-12-27,350.0,2024,2024-12,2024-W52,2024-12-23
2024-12-30,SHORT,2024-12-30 10:00:00-05:00,42239.1,42314.1,41976.6,75,262.5,SL,42314.1,-75.0,-1.0,8,40,-87.5,69.5,177.0,2070,1.601,1.076,1.714,1923.7,0,2024-12-30,-100.0,2024,2024-12,2025-W01,2024-12-30
2024-12-31,LONG,2024-12-31 10:00:00-05:00,42641.2,42566.2,42903.7,75,262.5,SL,42566.2,-75.0,-1.0,1,5,-93.2,11.8,61.0,1688,1.821,0.943,1.324,1790.7,1,2024-12-31,-100.0,2024,2024-12,2025-W01,2024-12-30
2025-01-02,SHORT,2025-01-02 10:15:00-05:00,42710.3,42785.3,42447.8,75,262.5,TP,42447.8,262.5,3.5,9,45,-9.5,338.0,101.3,1952,1.344,0.932,0.864,2095.3,3,2025-01-02,350.0,2025,2025-01,2025-W01,2024-12-30
2025-01-03,LONG,2025-01-03 10:35:00-05:00,42504.5,42429.5,42767.0,75,262.5,TIMEOUT,42612.5,108.0,1.44,65,325,-52.5,181.5,95.3,1722,1.252,0.936,0.521,1839.3,4,2025-01-03,144.0,2025,2025-01,2025-W01,2024-12-30
2025-01-06,LONG,2025-01-06 10:00:00-05:00,42950.0,42875.0,43212.5,75,262.5,SL,42875.0,-75.0,-1.0,4,20,-93.0,17.0,176.0,1842,1.698,0.958,1.105,1923.7,0,2025-01-06,-100.0,2025,2025-01,2025-W02,2025-01-06
2025-01-07,SHORT,2025-01-07 10:00:00-05:00,42624.2,42699.2,42361.7,75,262.5,SL,42699.2,-75.0,-1.0,5,25,-100.3,103.0,122.5,2226,2.701,1.293,2.334,1721.0,1,2025-01-07,-100.0,2025,2025-01,2025-W02,2025-01-06
2025-01-08,SHORT,2025-01-08 10:00:00-05:00,42333.3,42408.3,42070.8,75,262.5,SL,42408.3,-75.0,-1.0,11,55,-83.5,101.5,148.5,1838,1.361,0.938,1.151,1960.3,2,2025-01-08,-100.0,2025,2025-01,2025-W02,2025-01-06
2025-01-10,SHORT,2025-01-10 10:00:00-05:00,41934.6,42009.6,41672.1,75,262.5,SL,42009.6,-75.0,-1.0,6,30,-92.2,61.0,410.5,2222,1.366,1.029,1.257,2159.7,4,2025-01-10,-100.0,2025,2025-01,2025-W02,2025-01-06
2025-01-13,LONG,2025-01-13 10:00:00-05:00,41976.5,41901.5,42239.0,75,262.5,SL,41901.5,-75.0,-1.0,23,115,-131.5,107.0,94.0,1902,1.567,0.933,1.199,2037.7,0,2025-01-13,-100.0,2025,2025-01,2025-W03,2025-01-13
2025-01-17,LONG,2025-01-17 10:00:00-05:00,43399.9,43324.9,43662.4,75,262.5,TIMEOUT,43377.9,-22.0,-0.293,72,360,-45.0,167.0,155.0,1632,1.439,0.882,0.954,1849.7,4,2025-01-17,-29.3,2025,2025-01,2025-W03,2025-01-13
2025-01-21,LONG,2025-01-21 10:00:00-05:00,43674.3,43599.3,43936.8,75,262.5,TP,43936.8,262.5,3.5,68,340,-53.8,286.5,65.5,1838,2.025,0.988,1.462,1861.0,1,2025-01-21,350.0,2025,2025-01,2025-W04,2025-01-20
2025-01-23,LONG,2025-01-23 10:00:00-05:00,44191.4,44116.4,44453.9,75,262.5,TP,44453.9,262.5,3.5,38,190,-39.0,277.0,63.0,1274,1.689,0.821,0.938,1552.3,3,2025-01-23,350.0,2025,2025-01,2025-W04,2025-01-20
2025-01-24,SHORT,2025-01-24 10:00:00-05:00,44341.1,44416.1,44078.6,75,262.5,SL,44416.1,-75.0,-1.0,3,15,-80.0,0.0,66.0,1676,2.226,1.076,1.608,1557.7,4,2025-01-24,-100.0,2025,2025-01,2025-W04,2025-01-20
2025-01-27,LONG,2025-01-27 10:00:00-05:00,44242.6,44167.6,44505.1,75,262.5,TP,44505.1,262.5,3.5,29,145,-45.0,263.0,115.8,1886,1.53,0.937,1.229,2013.0,0,2025-01-27,350.0,2025,2025-01,2025-W05,2025-01-27
2025-01-28,LONG,2025-01-28 10:00:00-05:00,44717.0,44642.0,44979.5,75,262.5,TIMEOUT,44767.3,50.3,0.671,72,360,-58.0,208.0,94.0,1782,1.816,0.965,1.361,1846.7,1,2025-01-28,67.1,2025,2025-01,2025-W05,2025-01-27
2025-01-29,LONG,2025-01-29 10:00:00-05:00,44854.1,44779.1,45116.6,75,262.5,SL,44779.1,-75.0,-1.0,19,95,-83.8,57.0,87.0,1498,1.584,0.886,1.089,1690.7,2,2025-01-29,-100.0,2025,2025-01,2025-W05,2025-01-27
2025-01-30,LONG,2025-01-30 10:00:00-05:00,44744.9,44669.9,45007.4,75,262.5,SL,44669.9,-75.0,-1.0,15,75,-88.0,81.7,95.5,1892,1.734,1.113,1.847,1700.0,3,2025-01-30,-100.0,2025,2025-01,2025-W05,2025-01-27
2025-01-31,SHORT,2025-01-31 10:00:00-05:00,44852.0,44927.0,44589.5,75,262.5,TP,44589.5,262.5,3.5,42,210,-54.0,285.8,85.0,1496,1.637,0.935,1.174,1600.7,4,2025-01-31,350.0,2025,2025-01,2025-W05,2025-01-27
2025-02-03,LONG,2025-02-03 10:20:00-05:00,44168.2,44093.2,44430.7,75,262.5,TP,44430.7,262.5,3.5,11,55,-53.5,283.8,142.0,2132,1.539,1.074,1.288,1985.0,0,2025-02-03,350.0,2025,2025-02,2025-W06,2025-02-03
2025-02-04,LONG,2025-02-04 10:05:00-05:00,44391.0,44316.0,44653.5,75,262.5,TIMEOUT,44513.6,122.6,1.635,71,355,-40.5,167.5,104.0,1622,1.637,0.952,1.126,1703.7,1,2025-02-04,163.5,2025,2025-02,2025-W06,2025-02-03
2025-02-05,SHORT,2025-02-05 10:00:00-05:00,44307.9,44382.9,44045.4,75,262.5,SL,44382.9,-75.0,-1.0,1,5,-75.0,14.0,127.0,2075,2.3,1.281,2.351,1619.7,2,2025-02-05,-100.0,2025,2025-02,2025-W06,2025-02-03
2025-02-06,SHORT,2025-02-06 10:00:00-05:00,44814.3,44889.3,44551.8,75,262.5,TP,44551.8,262.5,3.5,54,270,-23.5,322.0,87.0,1406,1.732,0.86,1.061,1635.3,3,2025-02-06,350.0,2025,2025-02,2025-W06,2025-02-03
2025-02-07,SHORT,2025-02-07 10:10:00-05:00,44586.3,44661.3,44323.8,75,262.5,TP,44323.8,262.5,3.5,25,125,-57.3,273.5,146.7,2026,1.525,1.279,1.527,1583.7,4,2025-02-07,350.0,2025,2025-02,2025-W06,2025-02-03
2025-02-10,SHORT,2025-02-10 10:00:00-05:00,44428.0,44503.0,44165.5,75,262.5,TIMEOUT,44419.3,8.7,0.116,72,360,-30.0,172.0,77.0,1408,1.894,0.866,1.122,1626.0,0,2025-02-10,11.6,2025,2025-02,2025-W07,2025-02-10
2025-02-11,LONG,2025-02-11 12:00:00-05:00,44460.7,44385.7,44723.2,75,262.5,TIMEOUT,44551.5,90.8,1.211,48,240,-56.0,142.0,103.0,1232,1.236,0.857,1.962,1438.3,1,2025-02-11,121.1,2025,2025-02,2025-W07,2025-02-10
2025-02-14,LONG,2025-02-14 10:00:00-05:00,44675.2,44600.2,44937.7,75,262.5,SL,44600.2,-75.0,-1.0,4,20,-97.5,36.0,97.3,1406,1.811,0.994,1.368,1415.0,4,2025-02-14,-100.0,2025,2025-02,2025-W07,2025-02-10
2025-02-17,SHORT,2025-02-17 10:00:00-05:00,44561.5,44636.5,44299.0,75,262.5,TIMEOUT,44612.5,-51.0,-0.68,35,175,-66.0,24.0,34.7,350,1.607,0.883,0.985,396.3,0,2025-02-17,-68.0,2025,2025-02,2025-W08,2025-02-17
2025-02-18,SHORT,2025-02-18 10:00:00-05:00,44391.2,44466.2,44128.7,75,262.5,SL,44466.2,-75.0,-1.0,7,35,-82.0,52.0,165.5,1668,2.177,1.0,1.45,1668.3,1,2025-02-18,-100.0,2025,2025-02,2025-W08,2025-02-17
2025-02-20,SHORT,2025-02-20 10:00:00-05:00,44192.7,44267.7,43930.2,75,262.5,TP,43930.2,262.5,3.5,19,95,-30.0,271.5,43.0,2056,2.69,1.287,2.315,1597.7,3,2025-02-20,350.0,2025,2025-02,2025-W08,2025-02-17
2025-02-21,SHORT,2025-02-21 10:00:00-05:00,43751.6,43826.6,43489.1,75,262.5,TP,43489.1,262.5,3.5,38,190,-51.5,270.5,97.5,1900,2.181,1.092,1.692,1740.0,4,2025-02-21,350.0,2025,2025-02,2025-W08,2025-02-17
2025-02-24,SHORT,2025-02-24 10:00:00-05:00,43385.7,43460.7,43123.2,75,262.5,SL,43460.7,-75.0,-1.0,2,10,-91.5,58.0,116.7,2042,2.295,1.071,1.69,1907.3,0,2025-02-24,-100.0,2025,2025-02,2025-W09,2025-02-24
2025-02-25,SHORT,2025-02-25 10:00:00-05:00,43421.0,43496.0,43158.5,75,262.5,SL,43496.0,-75.0,-1.0,10,50,-105.5,160.0,93.0,2136,1.987,1.102,1.801,1939.0,1,2025-02-25,-100.0,2025,2025-02,2025-W09,2025-02-24
2025-02-26,LONG,2025-02-26 10:05:00-05:00,43755.3,43680.3,44017.8,75,262.5,SL,43680.3,-75.0,-1.0,22,110,-105.3,99.0,101.7,1766,1.665,0.976,1.225,1810.0,2,2025-02-26,-100.0,2025,2025-02,2025-W09,2025-02-24
2025-02-27,LONG,2025-02-27 10:10:00-05:00,43663.6,43588.6,43926.1,75,262.5,SL,43588.6,-75.0,-1.0,23,115,-82.0,214.0,239.0,1988,1.293,0.988,0.942,2013.0,3,2025-02-27,-100.0,2025,2025-02,2025-W09,2025-02-24
2025-02-28,LONG,2025-02-28 10:05:00-05:00,43465.5,43390.5,43728.0,75,262.5,SL,43390.5,-75.0,-1.0,2,10,-103.3,28.0,181.7,2028,1.472,0.951,1.14,2132.0,4,2025-02-28,-100.0,2025,2025-02,2025-W09,2025-02-24
2025-03-03,SHORT,2025-03-03 10:00:00-05:00,43846.2,43921.2,43583.7,75,262.5,SL,43921.2,-75.0,-1.0,8,40,-105.5,97.5,91.0,2274,2.202,1.146,1.977,1984.0,0,2025-03-03,-100.0,2025,2025-03,2025-W10,2025-03-03
2025-03-04,SHORT,2025-03-04 10:00:00-05:00,42597.0,42672.0,42334.5,75,262.5,SL,42672.0,-75.0,-1.0,38,190,-150.2,251.5,164.0,2318,1.549,1.031,1.61,2248.3,1,2025-03-04,-100.0,2025,2025-03,2025-W10,2025-03-03
2025-03-05,LONG,2025-03-05 10:00:00-05:00,42710.3,42635.3,42972.8,75,262.5,SL,42635.3,-75.0,-1.0,3,15,-101.0,68.0,201.2,2288,1.613,1.072,1.81,2135.0,2,2025-03-05,-100.0,2025,2025-03,2025-W10,2025-03-03
2025-03-06,LONG,2025-03-06 10:05:00-05:00,42671.1,42596.1,42933.6,75,262.5,TP,42933.6,262.5,3.5,12,60,-23.5,286.5,135.0,2132,1.453,1.031,1.427,2067.2,3,2025-03-06,350.0,2025,2025-03,2025-W10,2025-03-03
2025-03-10,LONG,2025-03-10 10:00:00-04:00,42448.2,42373.2,42710.7,75,262.5,SL,42373.2,-75.0,-1.0,6,30,-77.5,71.5,120.7,2014,1.508,0.9,1.118,2236.7,0,2025-03-10,-100.0,2025,2025-03,2025-W11,2025-03-10
2025-03-11,SHORT,2025-03-11 10:00:00-04:00,41524.7,41599.7,41262.2,75,262.5,SL,41599.7,-75.0,-1.0,1,5,-111.5,12.5,311.5,2380,1.775,1.089,1.823,2185.3,1,2025-03-11,-100.0,2025,2025-03,2025-W11,2025-03-10
2025-03-12,SHORT,2025-03-12 10:00:00-04:00,41305.4,41380.4,41042.9,75,262.5,TP,41042.9,262.5,3.5,13,65,-60.0,293.0,372.9,2154,1.292,0.955,1.001,2255.0,2,2025-03-12,350.0,2025,2025-03,2025-W11,2025-03-10
2025-03-14,LONG,2025-03-14 10:00:00-04:00,41142.5,41067.5,41405.0,75,262.5,SL,41067.5,-75.0,-1.0,2,10,-96.0,50.5,105.5,2284,1.992,1.156,2.055,1976.3,4,2025-03-14,-100.0,2025,2025-03,2025-W11,2025-03-10
2025-03-17,LONG,2025-03-17 10:00:00-04:00,41602.7,41527.7,41865.2,75,262.5,TP,41865.2,262.5,3.5,43,215,-16.0,294.0,188.0,2114,1.722,1.018,1.545,2076.0,0,2025-03-17,350.0,2025,2025-03,2025-W12,2025-03-17
2025-03-18,SHORT,2025-03-18 10:00:00-04:00,41626.3,41701.3,41363.8,75,262.5,SL,41701.3,-75.0,-1.0,7,35,-85.8,16.2,111.0,1974,1.602,0.961,1.329,2054.0,1,2025-03-18,-100.0,2025,2025-03,2025-W12,2025-03-17
2025-03-19,LONG,2025-03-19 10:00:00-04:00,41788.5,41713.5,42051.0,75,262.5,SL,41713.5,-75.0,-1.0,42,210,-91.5,174.5,109.5,1518,1.546,0.825,0.927,1841.0,2,2025-03-19,-100.0,2025,2025-03,2025-W12,2025-03-17
2025-03-20,LONG,2025-03-20 10:00:00-04:00,42038.7,41963.7,42301.2,75,262.5,SL,41963.7,-75.0,-1.0,40,200,-78.0,224.0,155.8,1944,1.678,1.036,1.586,1877.3,3,2025-03-20,-100.0,2025,2025-03,2025-W12,2025-03-17
2025-03-21,SHORT,2025-03-21 10:00:00-04:00,41502.5,41577.5,41240.0,75,262.5,SL,41577.5,-75.0,-1.0,6,30,-85.5,87.5,336.5,1976,1.393,0.977,1.214,2022.7,4,2025-03-21,-100.0,2025,2025-03,2025-W12,2025-03-17
2025-03-24,LONG,2025-03-24 10:00:00-04:00,42486.1,42411.1,42748.6,75,262.5,SL,42411.1,-75.0,-1.0,48,240,-88.0,114.2,104.0,1670,1.941,0.944,1.317,1768.7,0,2025-03-24,-100.0,2025,2025-03,2025-W13,2025-03-24
2025-03-25,SHORT,2025-03-25 10:00:00-04:00,42539.8,42614.8,42277.3,75,262.5,SL,42614.8,-75.0,-1.0,4,20,-84.0,15.0,63.5,1719,2.122,1.026,1.539,1675.3,1,2025-03-25,-100.0,2025,2025-03,2025-W13,2025-03-24
2025-03-26,LONG,2025-03-26 10:00:00-04:00,42753.9,42678.9,43016.4,75,262.5,SL,42678.9,-75.0,-1.0,16,80,-88.5,68.5,91.0,1930,1.994,1.072,1.718,1801.0,2,2025-03-26,-100.0,2025,2025-03,2025-W13,2025-03-24
2025-03-28,SHORT,2025-03-28 10:00:00-04:00,42005.3,42080.3,41742.8,75,262.5,TP,41742.8,262.5,3.5,7,35,-5.5,265.5,148.5,2116,1.614,1.108,1.828,1910.0,4,2025-03-28,350.0,2025,2025-03,2025-W13,2025-03-24
2025-03-31,LONG,2025-03-31 10:00:00-04:00,41430.4,41355.4,41692.9,75,262.5,TP,41692.9,262.5,3.5,20,100,-57.0,273.2,118.5,2132,1.694,1.022,1.585,2085.3,0,2025-03-31,350.0,2025,2025-03,2025-W14,2025-03-31
2025-04-01,SHORT,2025-04-01 10:00:00-04:00,41641.3,41716.3,41378.8,75,262.5,SL,41716.3,-75.0,-1.0,7,35,-110.0,137.7,159.5,2280,1.711,1.075,1.748,2120.0,1,2025-04-01,-100.0,2025,2025-04,2025-W14,2025-03-31
2025-04-02,LONG,2025-04-02 10:00:00-04:00,41910.2,41835.2,42172.7,75,262.5,SL,41835.2,-75.0,-1.0,2,10,-92.0,10.2,157.5,2128,1.525,0.999,1.459,2130.7,2,2025-04-02,-100.0,2025,2025-04,2025-W14,2025-03-31
2025-04-03,SHORT,2025-04-03 10:00:00-04:00,40743.4,40818.4,40480.9,75,262.5,SL,40818.4,-75.0,-1.0,17,85,-84.0,145.5,211.3,2199,1.386,0.982,1.252,2240.2,3,2025-04-03,-100.0,2025,2025-04,2025-W14,2025-03-31
2025-04-07,LONG,2025-04-07 10:10:00-04:00,38494.3,38419.3,38756.8,75,262.5,TP,38756.8,262.5,3.5,1,5,-31.5,672.5,674.9,2416,1.217,0.964,0.932,2506.2,0,2025-04-07,350.0,2025,2025-04,2025-W15,2025-04-07
2025-04-09,LONG,2025-04-09 10:00:00-04:00,37887.3,37812.3,38149.8,75,262.5,SL,37812.3,-75.0,-1.0,1,5,-292.0,4.3,720.0,2288,1.346,1.019,1.381,2244.8,2,2025-04-09,-100.0,2025,2025-04,2025-W15,2025-04-07
2025-04-10,SHORT,2025-04-10 10:00:00-04:00,39676.5,39751.5,39414.0,75,262.5,SL,39751.5,-75.0,-1.0,1,5,-98.5,94.8,380.6,2314,1.394,0.963,1.236,2401.7,3,2025-04-10,-100.0,2025,2025-04,2025-W15,2025-04-07
2025-04-11,SHORT,2025-04-11 10:25:00-04:00,39255.4,39330.4,38992.9,75,262.5,SL,39330.4,-75.0,-1.0,1,5,-216.2,35.3,537.5,2326,1.262,1.0,0.844,2325.8,4,2025-04-11,-100.0,2025,2025-04,2025-W15,2025-04-07
2025-04-15,LONG,2025-04-15 10:00:00-04:00,40688.7,40613.7,40951.2,75,262.5,SL,40613.7,-75.0,-1.0,3,15,-147.7,102.3,237.5,2208,1.524,1.025,1.585,2154.0,1,2025-04-15,-100.0,2025,2025-04,2025-W16,2025-04-14
2025-04-16,SHORT,2025-04-16 10:00:00-04:00,40054.4,40129.4,39791.9,75,262.5,SL,40129.4,-75.0,-1.0,1,5,-77.0,1.0,180.0,2144,1.494,0.959,1.299,2236.3,2,2025-04-16,-100.0,2025,2025-04,2025-W16,2025-04-14
2025-04-17,SHORT,2025-04-17 10:30:00-04:00,39009.6,39084.6,38747.1,75,262.5,SL,39084.6,-75.0,-1.0,7,35,-158.5,84.3,231.5,2280,1.212,1.013,0.907,2251.3,3,2025-04-17,-100.0,2025,2025-04,2025-W16,2025-04-14
2025-04-21,SHORT,2025-04-21 10:00:00-04:00,38469.9,38544.9,38207.4,75,262.5,TP,38207.4,262.5,3.5,13,65,-8.5,277.0,138.5,1848,1.572,0.939,1.213,1967.7,0,2025-04-21,350.0,2025,2025-04,2025-W17,2025-04-21
2025-04-22,LONG,2025-04-22 10:00:00-04:00,38742.4,38667.4,39004.9,75,262.5,TP,39004.9,262.5,3.5,16,80,-29.8,264.2,199.0,1774,1.442,0.836,0.911,2121.3,1,2025-04-22,350.0,2025,2025-04,2025-W17,2025-04-21
2025-04-23,LONG,2025-04-23 10:00:00-04:00,40248.1,40173.1,40510.6,75,262.5,SL,40173.1,-75.0,-1.0,3,15,-227.8,47.5,162.2,2332,1.826,1.089,1.75,2140.7,2,2025-04-23,-100.0,2025,2025-04,2025-W17,2025-04-21
2025-04-24,LONG,2025-04-24 10:00:00-04:00,39615.3,39540.3,39877.8,75,262.5,TP,39877.8,262.5,3.5,7,35,-10.8,279.2,175.5,1896,1.904,0.976,1.397,1942.3,3,2025-04-24,350.0,2025,2025-04,2025-W17,2025-04-21
2025-04-25,SHORT,2025-04-25 10:00:00-04:00,39845.3,39920.3,39582.8,75,262.5,SL,39920.3,-75.0,-1.0,1,5,-113.0,1.0,117.8,2048,1.648,0.991,1.426,2066.0,4,2025-04-25,-100.0,2025,2025-04,2025-W17,2025-04-21
2025-04-28,LONG,2025-04-28 10:00:00-04:00,40252.5,40177.5,40515.0,75,262.5,SL,40177.5,-75.0,-1.0,6,30,-86.0,84.0,225.3,1920,1.849,0.944,1.326,2034.7,0,2025-04-28,-100.0,2025,2025-04,2025-W18,2025-04-28
2025-04-29,LONG,2025-04-29 10:05:00-04:00,40411.1,40336.1,40673.6,75,262.5,SL,40336.1,-75.0,-1.0,2,10,-90.7,2.3,218.5,1914,1.507,0.953,1.023,2008.5,1,2025-04-29,-100.0,2025,2025-04,2025-W18,2025-04-28
2025-04-30,SHORT,2025-04-30 10:00:00-04:00,39822.8,39897.8,39560.3,75,262.5,SL,39897.8,-75.0,-1.0,2,10,-108.0,34.5,460.5,2155,1.502,0.985,1.283,2188.3,2,2025-04-30,-100.0,2025,2025-04,2025-W18,2025-04-28
2025-05-05,LONG,2025-05-05 10:00:00-04:00,41192.4,41117.4,41454.9,75,262.5,TIMEOUT,41188.0,-4.4,-0.059,72,360,-41.7,243.8,78.3,1896,1.909,1.021,1.541,1857.3,0,2025-05-05,-5.9,2025,2025-05,2025-W19,2025-05-05
2025-05-06,LONG,2025-05-06 10:15:00-04:00,41001.7,40926.7,41264.2,75,262.5,SL,40926.7,-75.0,-1.0,29,145,-86.5,158.0,171.0,1688,1.329,0.888,0.732,1900.7,1,2025-05-06,-100.0,2025,2025-05,2025-W19,2025-05-05
2025-05-08,SHORT,2025-05-08 10:05:00-04:00,41241.6,41316.6,40979.1,75,262.5,SL,41316.6,-75.0,-1.0,4,20,-87.8,85.5,181.8,1868,1.446,0.951,1.086,1964.0,3,2025-05-08,-100.0,2025,2025-05,2025-W19,2025-05-05
2025-05-09,SHORT,2025-05-09 10:15:00-04:00,41367.6,41442.6,41105.1,75,262.5,TIMEOUT,41242.1,125.5,1.673,69,345,-4.7,247.0,113.0,1598,1.296,0.826,0.63,1934.3,4,2025-05-09,167.3,2025,2025-05,2025-W19,2025-05-05
2025-05-12,SHORT,2025-05-12 10:25:00-04:00,42176.8,42251.8,41914.3,75,262.5,SL,42251.8,-75.0,-1.0,3,15,-80.0,77.0,141.8,1856,1.24,0.891,0.666,2082.7,0,2025-05-12,-100.0,2025,2025-05,2025-W20,2025-05-12
2025-05-15,LONG,2025-05-15 10:00:00-04:00,41971.6,41896.6,42234.1,75,262.5,SL,41896.6,-75.0,-1.0,2,10,-78.2,2.8,139.0,1878,1.617,0.995,1.417,1888.0,3,2025-05-15,-100.0,2025,2025-05,2025-W20,2025-05-12
2025-05-19,LONG,2025-05-19 10:00:00-04:00,42614.0,42539.0,42876.5,75,262.5,SL,42539.0,-75.0,-1.0,14,70,-91.0,66.3,113.2,1906,1.773,1.003,1.455,1900.0,0,2025-05-19,-100.0,2025,2025-05,2025-W21,2025-05-19
2025-05-20,SHORT,2025-05-20 10:05:00-04:00,42699.3,42774.3,42436.8,75,262.5,TIMEOUT,42642.1,57.2,0.763,71,355,-60.0,220.8,103.0,1766,1.627,0.935,1.169,1888.7,1,2025-05-20,76.3,2025,2025-05,2025-W21,2025-05-19
2025-05-22,LONG,2025-05-22 10:00:00-04:00,41891.2,41816.2,42153.7,75,262.5,SL,41816.2,-75.0,-1.0,4,20,-97.5,45.0,204.0,1898,1.47,0.943,1.232,2013.7,3,2025-05-22,-100.0,2025,2025-05,2025-W21,2025-05-19
